Temp,E,E^2,E^4,M,M^2,M^4
3.720000,-0.6088989258,0.3707613126,0.1374690033,0.0047363281,0.0000256721,0.0000000009
3.730000,-0.6112915039,0.3736777912,0.1396358208,0.0031723022,0.0000147813,0.0000000006
3.740000,-0.6068450928,0.3682628551,0.1356203168,0.0021179199,0.0000084831,0.0000000003
3.750000,-0.6036804199,0.3644395255,0.1328300457,0.0032241821,0.0000186053,0.0000000009
3.760000,-0.6006408691,0.3607787807,0.1301747839,0.0030212402,0.0000135216,0.0000000003
3.770000,-0.5986999512,0.3584436179,0.1284846748,0.0046905518,0.0000261598,0.0000000011
3.780000,-0.5963745117,0.3556717730,0.1265155471,0.0034194946,0.0000170824,0.0000000005
3.790000,-0.5942413330,0.3531279651,0.1247067435,0.0040924072,0.0000218396,0.0000000008
3.800000,-0.5950195312,0.3540487892,0.1253513193,0.0012893677,0.0000023373,0.0000000000
3.810000,-0.5921630859,0.3506583809,0.1229630675,0.0019332886,0.0000045829,0.0000000000
3.820000,-0.5903137207,0.3484713787,0.1214338230,0.0019607544,0.0000051861,0.0000000000
3.830000,-0.5870880127,0.3446751542,0.1188048488,0.0018218994,0.0000041811,0.0000000000
3.840000,-0.5852172852,0.3424809157,0.1172954259,0.0034866333,0.0000254894,0.0000000023
3.850000,-0.5849822998,0.3422129886,0.1171216482,0.0041564941,0.0000270034,0.0000000023
3.860000,-0.5782043457,0.3343355557,0.1118007274,0.0024139404,0.0000081436,0.0000000001
3.870000,-0.5824523926,0.3392579995,0.1151057798,0.0024810791,0.0000086415,0.0000000001
3.880000,-0.5771270752,0.3330870918,0.1109622697,0.0055297852,0.0000497761,0.0000000053
3.890000,-0.5752197266,0.3308816124,0.1094877789,0.0053497314,0.0000332007,0.0000000015
3.900000,-0.5756988525,0.3314388235,0.1098644329,0.0026382446,0.0000081770,0.0000000001
3.910000,-0.5746002197,0.3301733644,0.1090249658,0.0035552979,0.0000173157,0.0000000005
3.920000,-0.5738891602,0.3293536787,0.1084803181,0.0029235840,0.0000100550,0.0000000001
3.930000,-0.5698638916,0.3247470353,0.1054634700,0.0011703491,0.0000016843,0.0000000000
3.940000,-0.5668853760,0.3213643631,0.1032819146,0.0047088623,0.0000261575,0.0000000011
3.950000,-0.5642059326,0.3183323139,0.1013405128,0.0034973145,0.0000266091,0.0000000027
3.960000,-0.5627746582,0.3167258834,0.1003287211,0.0033111572,0.0000134744,0.0000000002
3.970000,-0.5610107422,0.3147380251,0.0990662645,0.0050598145,0.0000411516,0.0000000041
3.980000,-0.5605072021,0.3141687742,0.0987025843,0.0043395996,0.0000279225,0.0000000016
3.990000,-0.5598937988,0.3134829183,0.0982738582,0.0033599854,0.0000124589,0.0000000002
4.000000,-0.5575103760,0.3108251316,0.0966213327,0.0025573730,0.0000074354,0.0000000001
4.010000,-0.5545715332,0.3075524305,0.0945919974,0.0037322998,0.0000167922,0.0000000004
4.020000,-0.5568969727,0.3101443507,0.0962020936,0.0037902832,0.0000227556,0.0000000012
4.030000,-0.5537078857,0.3065945072,0.0940027506,0.0040176392,0.0000214248,0.0000000008
4.040000,-0.5511474609,0.3037658461,0.0922765072,0.0042129517,0.0000227158,0.0000000008
4.050000,-0.5502655029,0.3027969853,0.0916918816,0.0042205811,0.0000417488,0.0000000076
4.060000,-0.5472198486,0.2994665674,0.0897006385,0.0038497925,0.0000208867,0.0000000010
4.070000,-0.5473876953,0.2996476052,0.0898057194,0.0029663086,0.0000113578,0.0000000002
4.080000,-0.5436767578,0.2955914845,0.0873826467,0.0047164917,0.0000274620,0.0000000014
4.090000,-0.5424713135,0.2942844452,0.0866142802,0.0036376953,0.0000171964,0.0000000005
4.100000,-0.5379943848,0.2894458761,0.0837881109,0.0029769897,0.0000167030,0.0000000007
4.110000,-0.5378173828,0.2892516091,0.0836712007,0.0029708862,0.0000111833,0.0000000002
4.120000,-0.5369689941,0.2883453088,0.0831541388,0.0029617310,0.0000129011,0.0000000003
4.130000,-0.5356231689,0.2868957024,0.0823131829,0.0040924072,0.0000176073,0.0000000004
4.140000,-0.5355529785,0.2868197721,0.0822687673,0.0030258179,0.0000188958,0.0000000011
4.150000,-0.5344818115,0.2856730297,0.0816116128,0.0045883179,0.0000325817,0.0000000023
4.160000,-0.5301971436,0.2811143344,0.0790312597,0.0013305664,0.0000020913,0.0000000000
4.170000,-0.5287963867,0.2796365074,0.0782088426,0.0041442871,0.0000266758,0.0000000019
4.180000,-0.5312927246,0.2822732328,0.0796796172,0.0022338867,0.0000115218,0.0000000005
4.190000,-0.5258361816,0.2765324980,0.0765023519,0.0027542114,0.0000144653,0.0000000008
4.200000,-0.5260864258,0.2767700378,0.0766050988,0.0032318115,0.0000181885,0.0000000010
4.210000,-0.5222351074,0.2727422643,0.0744023136,0.0030929565,0.0000164869,0.0000000006
4.220000,-0.5226104736,0.2731328435,0.0746136176,0.0016098022,0.0000036768,0.0000000000
4.230000,-0.5228485107,0.2733820604,0.0747503174,0.0043609619,0.0000213438,0.0000000006
4.240000,-0.5208709717,0.2713070564,0.0736080483,0.0024185181,0.0000063439,0.0000000001
4.250000,-0.5190856934,0.2694675767,0.0726318124,0.0023468018,0.0000064540,0.0000000001
4.260000,-0.5132781982,0.2634594569,0.0694160935,0.0026504517,0.0000094191,0.0000000001
4.270000,-0.5134460449,0.2636330948,0.0695089917,0.0027526855,0.0000094042,0.0000000001
4.280000,-0.5121643066,0.2623176168,0.0688161455,0.0035995483,0.0000188877,0.0000000007
4.290000,-0.5145355225,0.2647661790,0.0701218669,0.0024078369,0.0000078217,0.0000000001
4.300000,-0.5102203369,0.2603263091,0.0677713695,0.0035110474,0.0000144751,0.0000000003
4.310000,-0.5077423096,0.2578031092,0.0664633240,0.0029464722,0.0000143943,0.0000000005
4.320000,-0.5073364258,0.2573978460,0.0662614578,0.0024932861,0.0000088556,0.0000000002
4.330000,-0.5075317383,0.2575922225,0.0663576169,0.0036087036,0.0000167249,0.0000000006
4.340000,-0.5060791016,0.2561211757,0.0656033252,0.0025863647,0.0000138505,0.0000000006
4.350000,-0.5045379639,0.2545634753,0.0648075617,0.0044860840,0.0000267886,0.0000000016
4.360000,-0.4996582031,0.2496613671,0.0623338439,0.0028167725,0.0000094631,0.0000000002
4.370000,-0.5004425049,0.2504502368,0.0627328305,0.0014343262,0.0000028209,0.0000000000
4.380000,-0.5009613037,0.2509684791,0.0629914614,0.0049224854,0.0000311154,0.0000000016
4.390000,-0.4968505859,0.2468689131,0.0609525410,0.0021392822,0.0000074146,0.0000000001
4.400000,-0.4954345703,0.2454594416,0.0602542995,0.0011047363,0.0000025126,0.0000000000
4.410000,-0.4983764648,0.2483870477,0.0617040575,0.0027999878,0.0000107605,0.0000000002
4.420000,-0.4945800781,0.2446166190,0.0598442983,0.0024719238,0.0000102759,0.0000000004
4.430000,-0.4948577881,0.2448884548,0.0599744825,0.0028594971,0.0000109020,0.0000000002
4.440000,-0.4906250000,0.2407252979,0.0579606105,0.0028701782,0.0000130525,0.0000000003
4.450000,-0.4891967773,0.2393157764,0.0572742338,0.0023315430,0.0000066891,0.0000000001
4.460000,-0.4902801514,0.2403849459,0.0577948540,0.0027740479,0.0000145492,0.0000000006
4.470000,-0.4854919434,0.2357057572,0.0555603342,0.0020874023,0.0000085146,0.0000000002
4.480000,-0.4844757080,0.2347267981,0.0551061381,0.0018859863,0.0000044069,0.0000000000
4.490000,-0.4842102051,0.2344668640,0.0549816198,0.0018218994,0.0000067004,0.0000000001
4.500000,-0.4833648682,0.2336505627,0.0546010365,0.0036575317,0.0000148510,0.0000000003
4.510000,-0.4832183838,0.2335115150,0.0545383933,0.0029388428,0.0000130941,0.0000000004
4.520000,-0.4813690186,0.2317243943,0.0537038535,0.0044448853,0.0000294801,0.0000000018
4.530000,-0.4781311035,0.2286154347,0.0522705691,0.0021957397,0.0000072171,0.0000000001
4.540000,-0.4776611328,0.2281620058,0.0520595828,0.0020462036,0.0000052764,0.0000000000
4.550000,-0.4779266357,0.2284233393,0.0521859236,0.0036331177,0.0000185093,0.0000000006
4.560000,-0.4748413086,0.2254793439,0.0508455170,0.0038848877,0.0000180211,0.0000000006
4.570000,-0.4776733398,0.2281784769,0.0520714933,0.0013732910,0.0000022574,0.0000000000
4.580000,-0.4749450684,0.2255875261,0.0509029931,0.0028625488,0.0000149275,0.0000000008
4.590000,-0.4730682373,0.2237955179,0.0500861917,0.0012481689,0.0000022283,0.0000000000
4.600000,-0.4732452393,0.2239672764,0.0501668938,0.0019699097,0.0000056958,0.0000000001
4.610000,-0.4696533203,0.2205825205,0.0486639520,0.0021316528,0.0000050434,0.0000000000
4.620000,-0.4701507568,0.2210501333,0.0488706181,0.0020401001,0.0000068368,0.0000000001
4.630000,-0.4664611816,0.2175942357,0.0473543890,0.0020660400,0.0000050096,0.0000000000
4.640000,-0.4671264648,0.2182141576,0.0476235798,0.0025726318,0.0000077890,0.0000000001
4.650000,-0.4651916504,0.2164052041,0.0468328842,0.0024368286,0.0000077783,0.0000000001
4.660000,-0.4648040771,0.2160484720,0.0466818091,0.0016525269,0.0000038662,0.0000000000
4.670000,-0.4645782471,0.2158455762,0.0466002914,0.0032348633,0.0000128829,0.0000000003
4.680000,-0.4644378662,0.2157049184,0.0465306781,0.0017410278,0.0000066698,0.0000000002
4.690000,-0.4606903076,0.2122383824,0.0450475383,0.0012527466,0.0000016779,0.0000000000
4.700000,-0.4612213135,0.2127373960,0.0452677155,0.0022994995,0.0000070591,0.0000000001
4.710000,-0.4568206787,0.2087048973,0.0435742825,0.0038177490,0.0000213853,0.0000000010
4.720000,-0.4562652588,0.2081984847,0.0433636705,0.0034042358,0.0000152797,0.0000000004
4.730000,-0.4551696777,0.2071813143,0.0429256568,0.0047409058,0.0000386437,0.0000000049
4.740000,-0.4547851562,0.2068330470,0.0427828057,0.0032699585,0.0000133139,0.0000000003
4.750000,-0.4530822754,0.2053023945,0.0421645219,0.0042739868,0.0000237766,0.0000000010
4.760000,-0.4542297363,0.2063287732,0.0425749675,0.0014053345,0.0000025042,0.0000000000
4.770000,-0.4528442383,0.2050745969,0.0420610797,0.0029113770,0.0000111344,0.0000000002
4.780000,-0.4495513916,0.2021046729,0.0408529116,0.0038681030,0.0000230982,0.0000000013
4.790000,-0.4487213135,0.2013568700,0.0405494519,0.0029495239,0.0000112734,0.0000000002
