Temp,E,E^2,E^4,M,M^2,M^4
2.130000,-1.6336090088,2.6687107689,7.1223630794,0.8510025024,0.7242170400,0.5245245191
2.140000,-1.6233551025,2.6353018715,6.9450276812,0.8448898315,0.7138430330,0.5095838934
2.150000,-1.6098327637,2.5915739901,6.7163849810,0.8368041992,0.7002499308,0.4903741841
2.160000,-1.6013885498,2.5644656688,6.5766931853,0.8272811890,0.6844180390,0.4684932597
2.170000,-1.5824615479,2.5041994148,6.2711632374,0.8154479980,0.6649619398,0.4421916810
2.180000,-1.5725341797,2.4728897309,6.1154405952,0.8092941284,0.6549731804,0.4290323529
2.190000,-1.5583496094,2.4284561245,5.8974245853,0.7951446533,0.6322571273,0.3997544036
2.200000,-1.5456756592,2.3891262218,5.7080482930,0.7862380981,0.6181776054,0.3821615056
2.210000,-1.5348999023,2.3559305872,5.5505306005,0.7769653320,0.6036766118,0.3644290351
2.220000,-1.5247283936,2.3248133815,5.4049126432,0.7683227539,0.5903397729,0.3485482020
2.230000,-1.5076324463,2.2729916346,5.1668198338,0.7527465820,0.5666561935,0.3211645272
2.240000,-1.4881317139,2.2145447528,4.9042859380,0.7333236694,0.5377687426,0.2892062605
2.250000,-1.4771545410,2.1820320810,4.7616703185,0.7188385010,0.5167542188,0.2670873442
2.260000,-1.4570861816,2.1231559710,4.5082662324,0.6895767212,0.4756060131,0.2263729803
2.270000,-1.4372589111,2.0657222755,4.2672837432,0.6719360352,0.4515102634,0.2038837393
2.280000,-1.4206146240,2.0181711210,4.0732175664,0.6435287476,0.4142221015,0.1717354049
2.290000,-1.3976043701,1.9533277708,3.8157218992,0.6000335693,0.3603226434,0.1302337649
2.300000,-1.3791412354,1.9020369589,3.6177934370,0.5561019897,0.3092561466,0.0956476780
2.310000,-1.3594055176,1.8479967572,3.4151907473,0.5192626953,0.2697411307,0.0728764775
2.320000,-1.3401092529,1.7958995912,3.2253039876,0.4793441772,0.2299297317,0.0530123567
2.330000,-1.3230499268,1.7505210083,3.0647417027,0.4370498657,0.1911627716,0.0366592754
2.340000,-1.2965881348,1.6811560730,2.8263885799,0.3799285889,0.1446032243,0.0210632983
2.350000,-1.2852447510,1.6518725017,2.7288047459,0.3209930420,0.1033014771,0.0107801363
2.360000,-1.2623474121,1.5936149140,2.5402069636,0.2781707764,0.0775465048,0.0060655624
2.370000,-1.2420227051,1.5426904707,2.3803244112,0.2102676392,0.0444249953,0.0020109608
2.380000,-1.2336639404,1.5219315785,2.3163053066,0.1760910034,0.0310777464,0.0009744867
2.390000,-1.2190582275,1.4861751847,2.2091458683,0.1543624878,0.0240006888,0.0005930110
2.400000,-1.2087432861,1.4610635543,2.1347255075,0.1192733765,0.0142564882,0.0002049572
2.410000,-1.1996826172,1.4392459192,2.0714722921,0.0591705322,0.0038243623,0.0000183300
2.420000,-1.1823883057,1.3980501937,1.9545895787,0.0337600708,0.0012850913,0.0000021633
2.430000,-1.1702178955,1.3694195021,1.8753623953,0.0180725098,0.0003456217,0.0000001443
2.440000,-1.1618011475,1.3497982061,1.8220435316,0.0200225830,0.0004766330,0.0000003311
2.450000,-1.1492950439,1.3208999812,1.7448872119,0.0190795898,0.0003988953,0.0000002112
2.460000,-1.1428497314,1.3061188966,1.7060166787,0.0376251221,0.0014514410,0.0000023001
2.470000,-1.1316528320,1.2806440920,1.6400797564,0.0149841309,0.0003234504,0.0000001983
2.480000,-1.1251525879,1.2659872303,1.6028193844,0.0333038330,0.0012064260,0.0000018715
2.490000,-1.1149780273,1.2431837141,1.5455439889,0.0125564575,0.0002050221,0.0000000916
2.500000,-1.1069976807,1.2254610623,1.5018386813,0.0133560181,0.0002518098,0.0000001173
2.510000,-1.0986114502,1.2069516737,1.4567543825,0.0163131714,0.0002882129,0.0000001026
2.520000,-1.0881774902,1.1841450005,1.4022693637,0.0031890869,0.0000188953,0.0000000009
2.530000,-1.0822204590,1.1712150595,1.3718100926,0.0094039917,0.0001028704,0.0000000150
2.540000,-1.0737396240,1.1529276967,1.3292926877,0.0105651855,0.0001878783,0.0000000835
2.550000,-1.0672637939,1.1390770823,1.2976109936,0.0098449707,0.0001329239,0.0000000371
2.560000,-1.0563629150,1.1159157233,1.2453264450,0.0057556152,0.0000356364,0.0000000016
2.570000,-1.0495788574,1.1016218685,1.2135975710,0.0066604614,0.0000513246,0.0000000033
2.580000,-1.0409851074,1.0836605536,1.1743659359,0.0174774170,0.0004115255,0.0000002948
2.590000,-1.0379791260,1.0774244699,1.1609458434,0.0094360352,0.0001250331,0.0000000410
2.600000,-1.0310607910,1.0631068858,1.1302837138,0.0136795044,0.0002155583,0.0000000645
2.610000,-1.0214782715,1.0434491767,1.0889171690,0.0064056396,0.0000537827,0.0000000048
2.620000,-1.0147216797,1.0296636234,1.0602217436,0.0138107300,0.0002165172,0.0000000676
2.630000,-1.0077728271,1.0156129042,1.0314974018,0.0033020020,0.0000138938,0.0000000004
2.640000,-1.0012115479,1.0024374164,1.0049322983,0.0063339233,0.0000564629,0.0000000062
2.650000,-0.9966064453,0.9932776955,0.9868121816,0.0097808838,0.0001278864,0.0000000290
2.660000,-0.9890167236,0.9781711187,0.9568854454,0.0054122925,0.0000376090,0.0000000024
2.670000,-0.9838317871,0.9679340391,0.9369312973,0.0053726196,0.0000560726,0.0000000103
2.680000,-0.9782745361,0.9570468775,0.9160373753,0.0084655762,0.0000993996,0.0000000178
2.690000,-0.9700195312,0.9409393447,0.8853723169,0.0078079224,0.0000715144,0.0000000076
2.700000,-0.9663635254,0.9338742830,0.8721802866,0.0032135010,0.0000168542,0.0000000008
2.710000,-0.9559600830,0.9138841131,0.8352734781,0.0068176270,0.0000575019,0.0000000057
2.720000,-0.9512725830,0.9049303386,0.8189380618,0.0056884766,0.0000444835,0.0000000038
2.730000,-0.9464965820,0.8958732073,0.8026511774,0.0050765991,0.0000427391,0.0000000050
2.740000,-0.9397308350,0.8830982475,0.7798774119,0.0092651367,0.0001198204,0.0000000381
2.750000,-0.9350372314,0.8742985796,0.7644118368,0.0067703247,0.0000568843,0.0000000060
2.760000,-0.9295471191,0.8640647281,0.7466316755,0.0041427612,0.0000235499,0.0000000012
2.770000,-0.9252899170,0.8561718732,0.7330660241,0.0051895142,0.0000298291,0.0000000011
2.780000,-0.9185760498,0.8437864135,0.7119905275,0.0044219971,0.0000240990,0.0000000011
2.790000,-0.9118408203,0.8314668209,0.6913808893,0.0064071655,0.0000516154,0.0000000038
2.800000,-0.9079620361,0.8243975914,0.6796397436,0.0032318115,0.0000200809,0.0000000015
2.810000,-0.9041595459,0.8175142818,0.6683616375,0.0084777832,0.0001192817,0.0000000267
2.820000,-0.8982574463,0.8068750944,0.6510753463,0.0074508667,0.0000593506,0.0000000044
2.830000,-0.8930236816,0.7974956445,0.6360131873,0.0132644653,0.0002297355,0.0000001273
2.840000,-0.8892059326,0.7906874012,0.6251872323,0.0028686523,0.0000090905,0.0000000001
2.850000,-0.8810333252,0.7762247586,0.6025405537,0.0041854858,0.0000227296,0.0000000010
2.860000,-0.8797882080,0.7740396907,0.5991758897,0.0063873291,0.0000722342,0.0000000162
2.870000,-0.8755493164,0.7665912878,0.5876765314,0.0056610107,0.0000359581,0.0000000017
2.880000,-0.8700958252,0.7570885632,0.5732493730,0.0080078125,0.0000828661,0.0000000130
