Temp,E,E^2,E^4,M,M^2,M^4
1.190000,-1.9953887939,3.9815957590,15.8534122065,0.9988128662,0.9976284327,0.9952676393
1.200000,-1.9950897217,3.9804039268,15.8439483350,0.9987350464,0.9974730967,0.9949581770
1.210000,-1.9947021484,3.9788608547,15.8317183657,0.9986312866,0.9972660710,0.9945460930
1.220000,-1.9944396973,3.9778171652,15.8234658385,0.9985641479,0.9971321984,0.9942799590
1.230000,-1.9941040039,3.9764814607,15.8128922804,0.9984741211,0.9969526412,0.9939228213
1.240000,-1.9938781738,3.9755835616,15.8057949944,0.9984176636,0.9968400773,0.9936990913
1.250000,-1.9935424805,3.9742485560,15.7952379964,0.9983215332,0.9966484070,0.9933180999
1.260000,-1.9932312012,3.9730113750,15.7854661927,0.9982330322,0.9964720030,0.9929676705
1.270000,-1.9929077148,3.9717256211,15.7753097873,0.9981460571,0.9962986373,0.9926232639
1.280000,-1.9925415039,3.9702696635,15.7638026992,0.9980499268,0.9961069968,0.9922424490
1.290000,-1.9921142578,3.9685714683,15.7503877261,0.9979324341,0.9958727765,0.9917770500
1.300000,-1.9915588379,3.9663662330,15.7330056132,0.9977844238,0.9955779211,0.9911919679
1.310000,-1.9912536621,3.9651548842,15.7234624990,0.9977035522,0.9954168377,0.9908724217
1.320000,-1.9908569336,3.9635811750,15.7110811588,0.9975982666,0.9952071975,0.9904568380
1.330000,-1.9903778076,3.9616788787,15.6960868839,0.9974670410,0.9949457817,0.9899381167
1.340000,-1.9899627686,3.9600345825,15.6831823881,0.9973541260,0.9947211005,0.9894933127
1.350000,-1.9896453857,3.9587780392,15.6733345231,0.9972671509,0.9945480976,0.9891510637
1.360000,-1.9892181396,3.9570860238,15.6600654298,0.9971588135,0.9943325641,0.9887245221
1.370000,-1.9887908936,3.9553954808,15.6468310488,0.9970367432,0.9940898346,0.9882446559
1.380000,-1.9884033203,3.9538612342,15.6348092643,0.9969329834,0.9938834424,0.9878363379
1.390000,-1.9877105713,3.9511158788,15.6132492778,0.9967407227,0.9935008531,0.9870788138
1.400000,-1.9869140625,3.9479624357,15.5885332523,0.9965072632,0.9930365124,0.9861603395
1.410000,-1.9864562988,3.9461532922,15.5744035617,0.9963729858,0.9927697250,0.9856337562
1.420000,-1.9858245850,3.9436569961,15.5549118628,0.9961944580,0.9924150175,0.9849336268
1.430000,-1.9850402832,3.9405552750,15.5306536376,0.9959823608,0.9919934444,0.9841008425
1.440000,-1.9844207764,3.9381068668,15.5115296372,0.9958084106,0.9916478347,0.9834186743
1.450000,-1.9835998535,3.9348642016,15.4862294048,0.9955841064,0.9912023043,0.9825397682
1.460000,-1.9828155518,3.9317728361,15.4622136426,0.9953674316,0.9907724079,0.9816936002
1.470000,-1.9820983887,3.9289449767,15.4402266928,0.9951644897,0.9903696360,0.9809003299
1.480000,-1.9813812256,3.9261222316,15.4183593483,0.9949645996,0.9899733523,0.9801215418
1.490000,-1.9805938721,3.9230157016,15.3941747574,0.9947463989,0.9895401476,0.9792677312
1.500000,-1.9796630859,3.9193468150,15.3656674181,0.9944854736,0.9890223893,0.9782483326
1.510000,-1.9788421631,3.9161168122,15.3406609707,0.9942565918,0.9885687733,0.9773574215
1.520000,-1.9779083252,3.9124464347,15.3123053835,0.9939910889,0.9880427735,0.9763251072
1.530000,-1.9770172119,3.9089401825,15.2851574195,0.9937225342,0.9875105802,0.9752800440
1.540000,-1.9760742188,3.9052340998,15.2565286159,0.9934478760,0.9869665346,0.9742126560
1.550000,-1.9751922607,3.9017834222,15.2301141106,0.9932006836,0.9864781148,0.9732592109
1.560000,-1.9743194580,3.8983614480,15.2038067098,0.9929595947,0.9860013306,0.9723267900
1.570000,-1.9733245850,3.8944679478,15.1739833390,0.9926803589,0.9854496565,0.9712500681
1.580000,-1.9724304199,3.8909637750,15.1470661114,0.9924377441,0.9849699292,0.9703121608
1.590000,-1.9716552734,3.8879355103,15.1239511715,0.9922012329,0.9845030915,0.9694026762
1.600000,-1.9705413818,3.8835751994,15.0905320608,0.9918777466,0.9838637106,0.9681536086
1.610000,-1.9692047119,3.8783458574,15.0504975185,0.9914932251,0.9831040777,0.9666711168
1.620000,-1.9682617188,3.8746682643,15.0225210857,0.9912170410,0.9825594486,0.9656120593
1.630000,-1.9671813965,3.8704493722,14.9903363795,0.9909088135,0.9819511866,0.9644274998
1.640000,-1.9659820557,3.8657742748,14.9548023530,0.9905761719,0.9812955331,0.9631537177
1.650000,-1.9648864746,3.8615143636,14.9225877642,0.9902511597,0.9806558958,0.9619148654
1.660000,-1.9639099121,3.8577104429,14.8937148169,0.9899734497,0.9801086281,0.9608520532
1.670000,-1.9624938965,3.8522062683,14.8521112129,0.9895690918,0.9793129520,0.9593113755
1.680000,-1.9610961914,3.8467763208,14.8111124144,0.9891494751,0.9784875951,0.9577145322
1.690000,-1.9597595215,3.8415821085,14.7718694755,0.9887542725,0.9777102026,0.9562102268
1.700000,-1.9585052490,3.8367149570,14.7352004956,0.9883956909,0.9770051726,0.9548471917
1.710000,-1.9572418213,3.8318158218,14.6983423618,0.9880142212,0.9762552721,0.9533978899
1.720000,-1.9557220459,3.8259339900,14.6542608725,0.9875656128,0.9753746945,0.9517010811
1.730000,-1.9542846680,3.8203702010,14.6125462874,0.9871414185,0.9745419635,0.9500961245
1.740000,-1.9525909424,3.8138092684,14.5632773855,0.9866241455,0.9735262726,0.9481375586
1.750000,-1.9507812500,3.8068210360,14.5111281167,0.9860946655,0.9724886438,0.9461445212
1.760000,-1.9492279053,3.8008261660,14.4664399817,0.9856552124,0.9716275280,0.9444908010
1.770000,-1.9476043701,3.7945720869,14.4199922725,0.9851760864,0.9706894076,0.9426919954
1.780000,-1.9462799072,3.7894783428,14.3822837108,0.9847579956,0.9698721180,0.9411299633
1.790000,-1.9448547363,3.7839913317,14.3415700921,0.9843093872,0.9689944134,0.9394494623
1.800000,-1.9433532715,3.7782129848,14.2987275129,0.9838897705,0.9681736773,0.9378789436
1.810000,-1.9416015625,3.7714996099,14.2493690116,0.9833267212,0.9670750287,0.9357867111
1.820000,-1.9396575928,3.7640327266,14.1942124718,0.9827255249,0.9659004844,0.9335441887
1.830000,-1.9375000000,3.7557505495,14.1331054710,0.9820541382,0.9645892670,0.9310423782
1.840000,-1.9354156494,3.7477650741,14.0744133033,0.9814132690,0.9633395361,0.9286650378
1.850000,-1.9330688477,3.7387876674,14.0086244412,0.9806747437,0.9619004987,0.9259317856
1.860000,-1.9309661865,3.7307356706,13.9494836952,0.9800323486,0.9606477879,0.9235485458
1.870000,-1.9286224365,3.7218002425,13.8844359091,0.9793060303,0.9592358100,0.9208789779
1.880000,-1.9268249512,3.7149604091,13.8348290658,0.9787719727,0.9581980012,0.9189183060
